74852	172133
74852	339560
74852	451681
74852	468098
74852	519225
74852	636774
74852	739217
74852	847969
468098	665320
519225	24702
519225	34636
519225	151537
519225	172133
519225	271606
519225	364851
519225	388120
519225	400609
519225	451681
519225	739217
519225	850304
519225	850714
739217	519225
74853	288078
74853	320626
74853	385941
74853	393627
74853	499061
74853	600769
74853	670514
74853	675986
74853	833105
74853	897292
74853	906403
74853	909329
74853	909434
385941	74853
385941	143461
385941	288078
385941	320626
385941	600769
385941	909329
385941	909434
499061	74853
499061	288078
499061	320626
499061	385941
499061	600769
499061	909329
499061	909434
670514	74853
670514	288078
670514	320626
670514	385941
670514	600769
670514	909329
670514	909434
675986	74853
675986	288078
675986	320626
675986	385941
675986	600769
675986	909329
675986	909434
833105	74853
833105	288078
833105	320626
833105	385941
833105	600769
833105	909329
833105	909434
897292	74853
897292	288078
897292	320626
897292	385941
897292	600769
897292	909329
897292	909434
906403	74853
906403	288078
906403	320626
906403	385941
906403	600769
906403	909329
906403	909434
74854	65934
74854	227555
74854	323129
74854	341928
74854	448941
74854	598456
74854	809361
74854	824014
77462	16604
77462	74858
77462	352919
77462	421138
77462	455836
77462	771269
77462	796452
77462	864807
77462	878511
77462	879908
323252	226374
415041	16604
415041	74858
415041	352919
415041	421138
415041	455836
415041	771269
415041	796452
415041	864807
415041	878511
415041	879908
74859	463512
463512	276922
463512	384666
463512	452291
463512	470257
463512	503013
463512	654195
463512	705735
463512	797916
463512	842834
463512	899398
74861	472640
74863	13771
74863	417482
74863	819742
74863	915413
74864	163075
74864	866079
74865	225024
74865	769052
769052	74865
74866	21682
74866	91862
74866	148950
74866	298458
74866	369030
74866	626963
74866	698098
74866	729123
74866	759404
91862	21682
91862	74866
91862	148950
91862	260752
91862	298458
91862	369030
91862	626963
91862	698098
91862	729123
91862	759404
298458	21682
298458	74866
298458	91862
298458	131232
298458	148950
298458	369030
298458	626963
298458	698098
298458	729123
298458	759404
626963	21682
626963	74866
626963	79057
626963	91862
626963	148950
626963	298458
626963	369030
626963	461764
626963	599263
626963	698098
626963	729123
698098	21682
698098	74866
698098	91862
698098	148950
698098	298458
698098	369030
698098	626963
698098	729123
698098	759404
729123	21682
729123	74866
729123	91862
729123	148950
729123	298458
729123	369030
729123	626963
729123	698098
729123	759404
74867	9566
74867	454555
74867	543262
74867	575035
74867	605856
74867	679611
74867	735445
74867	799974
74867	829504
454555	9566
454555	264148
454555	364333
454555	543262
454555	575035
454555	605856
454555	679611
454555	735445
454555	799974
454555	829504
829504	9566
829504	454555
829504	543262
829504	575035
829504	605856
829504	679611
829504	735445
829504	799974
74869	92443
74869	218920
74869	365263
74869	834288
74869	862957
92443	102983
92443	104973
92443	149824
92443	305956
92443	365263
92443	468858
92443	547813
92443	581125
92443	592299
92443	607571
92443	667741
92443	706244
92443	750347
92443	762017
92443	770147
92443	784839
92443	789395
92443	884838
92443	893436
74870	533066
74870	908351
74872	133384
74872	396927
74872	429392
74872	546111
74872	565852
74872	582220
74872	605020
74872	704396
74872	911061
133384	63317
133384	74872
133384	317845
133384	434639
133384	528454
133384	595336
133384	686701
133384	768385
133384	831501
396927	74872
546111	74872
565852	74872
605020	74872
74873	9482
74873	124910
74873	270873
74873	311187
74873	422337
74873	510535
74873	515362
74873	525087
74873	559188
74873	617053
74873	654976
74873	834266
74873	854809
74873	894029
74873	904319
74874	257091
74874	895745
74874	904355
74876	752642
752642	126649
752642	276794
752642	334177
752642	407562
752642	442023
752642	467193
752642	591648
752642	615777
752642	624771
752642	673920
752642	806116
752642	814044
241471	187242
241471	620521
74879	722083
74880	21470
74880	836438
74882	31968
74882	259827
74882	398624
74882	868749
259827	86616
74883	222199
74883	245186
74883	312749
74883	426455
222199	245186
222199	312749
74884	10672
74884	206567
74884	551829
74884	912982
206567	10672
206567	74884
206567	453543
206567	551829
206567	607297
206567	848595
206567	884563
206567	912982
912982	10672
912982	31527
912982	206567
912982	551829
912982	848595
74886	7314
74886	751173
74887	5766
74887	7882
74887	21039
74887	38253
74887	64119
74887	93826
74887	105002
74887	180361
74887	196265
74887	375694
74887	422954
74887	427629
74887	450381
74887	464134
74887	470333
74887	493371
74887	551712
74887	626633
74887	697502
74887	698974
74887	827714
74887	836558
375694	5766
375694	7882
375694	21039
375694	64119
375694	74887
375694	93826
375694	105002
375694	196265
375694	422954
375694	427629
375694	450381
375694	464134
375694	470333
375694	493371
375694	551712
375694	607268
375694	626633
375694	697502
375694	698974
375694	827714
375694	836558
375694	890013
220612	2069
220612	36639
220612	126463
220612	244823
220612	279116
220612	420605
220612	447646
220612	467141
220612	507993
220612	532516
220612	557670
220612	618747
220612	625623
220612	765568
220612	871085
74889	24066
74889	36197
74889	55818
74889	68385
74889	221159
74889	334552
74889	373360
74889	512068
74889	544214
74889	609979
74889	673321
74889	778075
74889	870811
74890	262389
74891	82367
74891	101666
74891	229920
74891	324502
74893	216326
74893	319049
74893	346226
74893	439335
74893	659046
74893	715883
74893	802818
74893	826209
319049	74893
319049	216326
319049	346226
319049	439335
319049	659046
319049	715883
319049	802818
319049	826209
826209	74893
826209	216326
826209	319049
826209	346226
826209	659046
826209	715883
826209	802818
74894	300261
74895	4547
74895	17326
74895	260773
74895	393469
74895	519648
74896	148905
74896	479761
148905	74896
479761	74896
479761	585985
74897	903947
74898	347611
347611	74898
347611	581695
347611	890107
347611	904002
74899	9553
74899	42024
74899	60655
74899	130906
74899	226374
74899	238897
74899	258611
74899	270882
74899	272389
74899	332504
74899	346873
74899	388802
74899	462635
74899	474654
74899	480720
74899	514247
74899	520390
74899	521812
74899	538925
74899	573422
74899	575737
74899	604495
74899	649198
74899	802293
74899	864996
74899	877928
74900	88161
74900	163076
74900	223663
74900	324502
74900	517617
74900	885933
74900	891282
74900	896394
88161	79746
88161	142860
88161	324502
88161	554442
88161	693250
83633	12522
83633	74901
83633	184451
83633	202187
83633	333129
83633	366786
83633	883107
145018	12522
145018	74901
145018	184451
145018	272715
145018	294226
145018	333129
145018	883107
202187	12522
202187	74901
202187	83633
202187	184451
202187	333129
202187	883107
268086	12522
268086	74901
268086	184451
268086	294226
268086	333129
268086	606410
268086	824265
268086	883107
272715	12522
272715	74901
272715	145018
272715	184451
272715	333129
272715	393667
272715	883107
294226	12522
294226	74901
294226	145018
294226	184451
294226	268086
294226	333129
294226	883107
360318	12522
360318	74901
360318	184451
360318	333129
360318	606410
360318	883107
366786	12522
366786	74901
366786	83633
366786	184451
366786	333129
366786	424762
366786	883107
393667	12522
393667	74901
393667	184451
393667	272715
393667	333129
393667	471774
393667	883107
398070	12522
398070	74901
398070	184451
398070	333129
398070	411976
398070	424762
398070	883107
411976	12522
411976	74901
411976	184451
411976	333129
411976	398070
411976	883107
424762	12522
424762	74901
424762	184451
424762	333129
424762	366786
424762	398070
424762	883107
471774	12522
471774	74901
471774	184451
471774	333129
471774	393667
471774	790341
471774	883107
606410	12522
606410	74901
606410	184451
606410	268086
606410	333129
606410	360318
606410	883107
74902	241839
74902	263384
74902	265585
74902	270679
74902	417357
74902	421142
74902	523842
74902	555750
74902	592822
74902	676393
74902	741626
74902	760083
74902	854733
241839	421142
241839	555750
241839	592822
263384	421142
263384	592822
263384	676393
265585	74902
265585	421142
265585	523842
270679	421142
270679	741626
270679	760083
417357	421142
417357	523842
417357	854733
421142	73642
421142	185067
421142	484996
421142	491276
421142	679709
523842	265585
523842	417357
523842	421142
555750	74902
555750	241839
555750	421142
592822	241839
592822	263384
592822	421142
676393	263384
676393	421142
676393	741626
741626	270679
741626	421142
741626	676393
760083	270679
760083	421142
760083	854733
854733	417357
854733	421142
854733	760083
74903	504013
74903	684681
74903	763529
74903	794558
74903	902873
74905	842919
74907	237010
74907	449584
74907	492314
74907	509414
74907	537039
74907	747327
74907	754951
74907	847746
74907	905907
74908	228882
74908	243937
74908	308604
74908	418908
74908	518122
74908	519530
74908	633612
74908	639544
74908	641820
74908	659506
74908	666444
74908	728149
74908	750604
74908	777371
74908	814375
74908	819756
74908	887847
308604	228882
308604	418908
308604	519530
308604	633612
308604	639544
308604	641820
308604	659506
308604	666444
308604	728149
308604	777371
308604	814375
418908	79458
418908	228882
418908	308604
418908	392267
418908	459398
418908	519530
418908	633612
418908	639544
418908	641820
418908	659506
418908	666444
418908	683753
418908	728149
418908	777371
418908	814375
418908	829110
418908	881236
633612	228882
633612	308604
633612	360654
633612	410424
633612	418908
633612	472745
633612	486297
633612	505883
633612	519530
633612	583344
633612	639544
633612	641820
633612	643127
633612	659506
633612	666444
633612	676048
633612	728149
633612	777371
633612	814375
639544	202533
639544	228882
639544	243092
639544	284909
639544	308604
639544	343897
639544	344439
639544	418908
639544	421871
639544	519530
639544	633612
639544	641820
639544	659506
639544	666444
639544	728149
639544	777371
639544	779197
639544	814375
659506	55372
659506	228882
659506	243937
659506	308604
659506	418908
659506	518122
659506	519530
659506	633612
659506	639544
659506	641820
659506	666444
659506	728149
659506	750604
659506	777371
659506	806788
659506	814375
659506	819756
659506	887847
666444	228882
666444	308604
666444	360654
666444	418908
666444	472745
666444	486297
666444	519530
666444	588965
666444	633612
666444	639544
666444	641820
666444	659506
666444	683358
666444	728149
666444	777371
666444	814375
666444	863703
750604	55372
750604	112265
750604	188132
750604	202533
750604	228882
750604	243937
750604	288700
750604	392267
750604	518122
750604	519530
750604	613574
750604	659506
750604	786451
750604	806788
750604	819756
750604	863703
750604	874086
750604	887847
750604	913168
777371	55372
777371	112265
777371	165915
777371	213456
777371	228882
777371	308604
777371	418908
777371	519530
777371	633612
777371	639544
777371	641820
777371	659506
777371	666444
777371	728149
777371	814375
814375	228882
814375	308604
814375	418908
814375	443157
814375	462524
814375	472745
814375	486297
814375	519530
814375	633612
814375	639544
814375	641820
814375	659506
814375	666444
814375	728149
814375	777371
814375	786451
814375	896534
814375	907196
74909	66088
74909	190231
74909	211063
74909	284512
74909	322918
74909	460421
74909	483909
74909	512644
74909	688873
74909	819186
74909	894891
483909	204592
483909	211063
483909	322918
483909	340172
483909	487718
483909	512644
483909	663229
483909	819186
483909	894891
74910	889285
80493	17478
80493	74911
80493	449904
80493	662415
252428	14674
252428	896430
348926	368136
348926	914906
378759	239165
378759	650875
427207	18635
427207	58783
427207	60539
427207	115114
427207	233452
427207	276459
427207	284813
427207	458693
427207	468703
427207	563327
427207	605712
427207	660923
427207	688277
427207	770630
427207	782235
608025	17478
608025	74911
608025	252428
608025	348926
608025	662415
870686	82891
870686	102876
870686	229148
870686	378759
74912	283800
74912	826734
74913	64650
74913	244131
