621221	698127
698127	31508
698127	490023
698127	621221
698127	724300
698127	761271
31509	49197
31509	106050
31509	252147
31509	320991
31509	399093
31509	511299
31509	543010
31509	547546
31509	651245
49197	31509
49197	106050
49197	252147
49197	320991
49197	399093
49197	511299
49197	543010
49197	547546
49197	651245
106050	31509
106050	49197
106050	252147
106050	320991
106050	399093
106050	511299
106050	543010
106050	547546
106050	651245
252147	31509
252147	49197
252147	106050
252147	320991
252147	399093
252147	511299
252147	543010
252147	547546
252147	651245
320991	31509
320991	49197
320991	106050
320991	252147
320991	399093
320991	511299
320991	543010
320991	547546
320991	651245
399093	31509
399093	49197
399093	106050
399093	252147
399093	320991
399093	511299
399093	543010
399093	547546
399093	651245
511299	31509
511299	49197
511299	106050
511299	252147
511299	320991
511299	399093
511299	543010
511299	547546
511299	651245
547546	31509
547546	49197
547546	106050
547546	252147
547546	320991
547546	399093
547546	511299
547546	543010
547546	651245
651245	31509
651245	49197
651245	106050
651245	252147
651245	320991
651245	399093
651245	511299
651245	543010
651245	547546
31510	574243
31510	724317
574243	31510
574243	264961
574243	282751
574243	724317
31511	163409
31511	328941
31511	427629
31511	810984
810984	163409
810984	180767
810984	226704
810984	328941
810984	427629
810984	863165
31512	42576
31512	151717
31512	453267
31512	486980
31512	657873
31512	708238
31512	708569
31512	904590
42576	31512
42576	151717
42576	407545
42576	453267
42576	486980
42576	657873
42576	708238
42576	708569
42576	904590
42576	914456
151717	31512
151717	42576
151717	453267
151717	486980
151717	543029
151717	657873
151717	708238
151717	708569
151717	904590
453267	31512
453267	42576
453267	151717
453267	486980
453267	561149
453267	657873
453267	708238
453267	708569
453267	904590
708238	31512
708238	42576
708238	151717
708238	453267
708238	486980
708238	657873
708238	708569
708238	904590
708569	31512
708569	42576
708569	151717
708569	453267
708569	486980
708569	657873
708569	708238
708569	904590
904590	31512
904590	42576
904590	151717
904590	453267
904590	477103
904590	486980
904590	561149
904590	657873
904590	708238
904590	708569
904590	768605
31513	48196
31513	58586
31513	385176
31513	692247
31513	765453
31513	768583
31513	817026
31513	840920
48196	103014
48196	262784
48196	439293
48196	447342
48196	604938
58586	451915
385176	586466
765453	32309
765453	173976
765453	270553
765453	314462
765453	364973
765453	486538
765453	510384
765453	541332
765453	635942
765453	876611
768583	48754
768583	173976
768583	385207
768583	490787
768583	653863
768583	880926
768583	903095
31514	81463
31514	194299
31514	199656
31514	352926
31514	394211
31514	492383
31514	558639
31514	598887
31514	882495
81463	882495
194299	137553
194299	233877
194299	588375
194299	882495
199656	13030
199656	47333
199656	67018
199656	205223
199656	222754
199656	243790
199656	308683
199656	337103
199656	352955
199656	382959
199656	441238
199656	475711
199656	535291
199656	556630
199656	723426
199656	778029
199656	853958
199656	882495
199656	902402
352926	242084
352926	378228
352926	403343
352926	488345
352926	882495
352926	883745
394211	283532
394211	882495
492383	307338
492383	457438
492383	768176
492383	882495
558639	73332
558639	195902
558639	406681
558639	588375
558639	589690
558639	882495
598887	606977
598887	882495
31515	118423
31515	170535
31515	233376
31515	429140
31515	616533
31515	699754
31515	755845
31515	859879
429140	4887
616533	434906
31516	865228
31516	892494
865228	41847
865228	166691
865228	574531
31517	197330
31517	229195
31517	632916
31517	637936
546629	76980
546629	120063
546629	146706
546629	166514
546629	200533
546629	201071
546629	325676
546629	434134
546629	477876
546629	553334
546629	624528
546629	731443
546629	753187
546629	862956
546629	890019
31519	282666
31519	323270
31519	551829
31519	837719
282666	282969
282666	429811
282666	447527
282666	534193
282666	557563
282666	605982
282666	745863
282666	818193
282666	827409
282666	867342
282666	889519
282666	894144
323270	282666
323270	551829
837719	132131
837719	282666
837719	323270
837719	551829
837719	834112
31520	89609
31520	373128
31520	605629
31520	703461
31520	800627
31520	844408
373128	31520
373128	89609
373128	605629
373128	703461
373128	800627
373128	844408
703461	31520
703461	89609
703461	373128
703461	605629
703461	729030
703461	800627
703461	844408
800627	31520
800627	89609
800627	373128
800627	605629
800627	703461
800627	844408
844408	31520
844408	89609
844408	373128
844408	605629
844408	703461
844408	800627
31521	41910
31521	323712
41910	31521
41910	126991
41910	167457
41910	271118
41910	284040
41910	323712
41910	432286
41910	481276
41910	708377
41910	787741
41910	819989
41910	827728
323712	41910
323712	61535
323712	106066
323712	161694
323712	171805
323712	189891
323712	199971
323712	230687
323712	250671
323712	284040
323712	298009
323712	326226
323712	507735
323712	551089
323712	556892
