165630	203847
165630	283955
165630	410183
165630	455481
165630	505254
165630	511425
165630	573109
165630	669097
165630	901138
165630	901593
410183	1532
410183	91228
410183	96298
410183	97436
410183	191926
410183	203847
410183	283955
410183	455481
410183	505254
410183	511425
410183	573109
410183	669097
410183	901138
410183	901593
165631	602651
602651	320999
602651	346594
165632	183501
165632	207633
165633	399397
165633	456909
165633	469262
165633	568083
399397	165633
399397	456909
399397	469262
399397	568083
456909	165633
456909	399397
456909	469262
456909	568083
469262	165633
469262	399397
469262	456909
469262	568083
568083	165633
568083	399397
568083	456909
568083	469262
165634	300237
165634	452089
165634	488158
452089	165634
452089	300237
452089	658964
488158	165634
488158	300237
783492	165635
783492	427849
783492	890710
890710	84087
890710	165635
890710	427849
890710	783492
165638	105623
165638	649946
165638	915345
165639	518200
165639	828636
185960	165640
185960	722365
185960	898865
560765	422533
560765	695468
560765	831557
165641	4027
165641	105090
165641	182121
165641	235756
165641	334667
165641	488730
165641	562072
165641	652186
165641	676623
165641	805176
165641	833563
165642	212931
165642	217713
165642	224472
165642	229072
165642	363062
165642	384317
165642	394705
165642	450803
165642	612591
165642	615130
165642	796632
165642	816775
165642	840902
165643	60730
165643	265730
165643	318093
165643	445244
165643	540561
165643	689614
165643	764309
165643	780945
165643	892393
265730	60730
265730	165643
265730	318093
265730	448729
265730	689614
265730	713624
265730	764309
265730	780945
265730	870058
265730	892393
318093	60730
318093	165643
318093	226588
318093	251809
318093	265730
318093	270756
318093	316044
318093	448729
318093	595653
318093	689614
318093	764309
318093	778719
318093	780945
318093	892393
318093	907395
780945	60730
780945	165643
780945	265730
780945	275275
780945	318093
780945	557124
780945	764309
780945	892393
165645	627621
165645	716972
165645	907006
716972	18309
716972	220804
716972	627621
716972	907006
165646	60846
165646	646076
165646	814815
814815	685281
165648	185821
165648	238991
165648	249246
165648	296918
165648	311990
165648	496572
165648	587935
165648	713835
185022	145279
185022	861038
165650	361076
165650	481245
165650	745108
165650	885605
165650	894344
165652	369854
165652	463173
165652	557844
165652	609203
165652	688723
165652	900593
165654	225759
165654	246167
165654	289055
165654	410860
165654	437282
165654	504140
165654	560395
165654	568791
165654	597730
165655	192490
165655	256777
165655	496139
165655	673065
885845	165656
885845	903847
165661	22007
165661	79357
165661	80868
165661	261991
165661	349926
165661	358855
165661	361988
165661	402845
165661	431614
165661	514487
165661	569371
165661	807155
165661	841826
165661	845134
165661	869428
165661	908176
165661	913186
913186	22007
913186	80868
913186	261991
913186	349926
913186	358855
913186	361988
913186	402845
913186	431614
913186	514487
913186	569371
913186	807155
913186	841826
913186	845134
913186	869428
913186	908176
165664	122681
165664	201690
165664	248793
165664	438491
165664	467127
165664	842693
842693	266184
842693	273086
842693	438491
727191	219101
727191	248670
727191	402132
727191	408688
727191	498902
727191	504141
727191	594258
727191	600162
727191	692976
165667	241040
165667	282105
165667	391638
165667	439480
165667	865197
252081	165669
252081	172133
252081	334550
252081	383020
252081	412959
252081	460276
252081	511867
252081	773909
252081	826034
252081	858794
286290	81992
286290	140205
286290	165669
286290	172133
286290	235540
286290	334550
286290	383020
286290	409147
286290	412959
286290	452336
286290	460276
286290	511867
286290	681025
286290	773909
286290	826034
286290	858794
286290	907345
319432	81992
319432	94869
319432	140205
319432	165669
319432	172133
319432	235540
319432	334550
319432	383020
319432	412959
319432	460276
319432	511867
319432	587770
319432	632623
319432	681025
319432	773909
319432	826034
319432	858794
319432	889534
452336	165669
452336	172133
452336	334550
452336	383020
452336	412959
452336	460276
452336	511867
452336	773909
452336	826034
452336	858794
455163	81992
455163	140205
455163	152607
455163	165669
455163	172133
455163	220626
455163	334550
455163	383020
455163	412959
455163	460276
455163	511867
455163	773909
455163	826034
455163	858794
587770	165669
587770	172133
587770	334550
587770	383020
587770	412959
587770	460276
587770	511867
587770	773909
587770	826034
587770	858794
863823	81992
863823	140205
863823	165669
863823	172133
863823	227150
863823	235540
863823	334550
863823	383020
863823	409147
863823	412959
863823	460276
863823	511867
863823	587770
863823	632623
863823	681025
863823	773909
863823	826034
863823	858794
866327	81992
866327	140205
866327	165669
866327	172133
866327	252081
866327	334550
866327	383020
866327	409147
866327	412959
866327	460276
866327	511867
866327	681025
866327	773909
866327	826034
866327	858794
165670	384666
165670	452291
165670	633061
259315	27089
259315	155720
259315	323129
259315	496406
259315	565724
259315	593497
491700	11443
491700	27914
491700	34827
491700	85400
491700	105204
491700	140481
491700	145905
491700	223010
491700	256092
491700	286246
491700	294438
491700	294550
491700	323129
491700	325135
491700	329357
491700	414769
491700	449172
491700	580083
491700	595752
491700	618190
491700	713232
491700	737390
491700	743274
491700	745495
491700	778716
491700	825050
491700	837305
491700	841379
548832	165671
548832	283464
548832	323129
548832	491700
165672	688312
165672	902446
165676	384666
165676	452291
165676	747106
165677	133683
165677	314770
165677	577512
165677	607925
165677	635117
165677	753110
165677	829662
165677	852995
165677	867243
165677	881208
